#------------------------------------------------- WARNING --------------------------------------------
#
# The data you have obtained from this automated Natural Resource Conservation Service
# database are subject to revision regardless of indicated Quality Assurance level.
# Data are released on condition that neither the NRCS nor the United States Government
# may be held liable for any damages resulting from its use.
#
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
#
# Support Contact: nrcsprod@midatl.service-now.com
#
#------------------------------------------------------------------------------------------------------
#
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 547: Ivanhoe, CO
#
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation
#
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
#
#------------------------------------------------------------------------------------------------------
#
# Ivanhoe (547)
# Colorado  SNOTEL Site - 10400 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Apr 17, 2018 1:58:57 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2004-07-25,0.0,25.6,71,36,52,0.20
2004-07-26,0.0,25.8,69,39,49,0.00
2004-07-27,0.0,25.8,62,35,46,0.00
2004-07-28,0.0,25.8,68,36,49,0.00
2004-07-29,0.0,25.8,69,37,50,0.00
2004-07-30,0.0,25.8,71,37,52,0.00
2004-07-31,0.0,25.8,78,40,56,0.20
2004-08-01,0.0,26.0,80,43,56,0.00
2004-08-02,0.0,26.0,76,44,54,0.00
2004-08-03,0.0,26.0,71,41,53,0.00
2004-08-04,0.0,26.0,80,40,59,0.00
2004-08-05,0.0,26.0,61,44,51,0.00
2004-08-06,0.0,26.0,73,40,54,0.00
2004-08-07,0.0,26.0,70,40,53,0.00
2004-08-08,0.0,26.0,75,37,55,0.20
2004-08-09,0.0,26.2,74,39,56,0.00
2004-08-10,0.0,26.2,73,41,56,0.00
2004-08-11,0.0,26.2,71,39,53,0.00
2004-08-12,0.0,26.2,73,37,53,0.00
2004-08-13,0.0,26.2,74,37,53,0.00
2004-08-14,0.0,26.2,76,38,55,0.30
2004-08-15,0.0,26.5,75,38,54,0.00
2004-08-16,0.0,26.5,75,40,53,0.20
2004-08-17,0.0,26.7,,,,0.00
2004-08-18,0.0,26.7,47,36,40,0.10
2004-08-19,0.0,26.8,44,35,38,0.50
2004-08-20,0.0,27.3,58,37,45,0.00
2004-08-21,0.0,27.3,57,40,47,0.00
2004-08-22,0.0,27.3,60,38,46,0.00
2004-08-23,0.0,27.3,59,36,46,0.00
2004-08-24,0.0,27.3,59,36,46,0.00
2004-08-25,0.0,27.3,59,40,49,0.00
2004-08-26,0.0,27.3,61,38,51,0.00
2004-08-27,0.0,27.3,51,33,41,0.00
2004-08-28,0.0,27.3,58,32,44,0.00
2004-08-29,0.0,27.3,64,34,49,0.00
2004-08-30,0.0,27.3,65,37,51,0.00
2004-08-31,0.0,27.3,66,39,50,0.00
2004-09-01,0.0,27.3,67,38,52,0.00
2004-09-02,0.0,27.3,64,42,51,0.00
2004-09-03,0.0,27.3,64,41,51,0.10
2004-09-04,0.0,27.4,53,32,41,0.20
2004-09-05,0.0,27.6,46,31,35,0.10
2004-09-06,0.0,27.7,59,32,45,0.00
2004-09-07,0.0,27.7,61,35,47,0.00
2004-09-08,0.0,27.7,64,37,49,0.10
2004-09-09,0.0,27.8,65,39,50,0.00
2004-09-10,0.0,27.8,56,38,44,0.10
2004-09-11,0.0,27.9,65,38,50,0.00
2004-09-12,0.0,27.9,63,41,50,0.00
2004-09-13,0.0,27.9,62,42,53,0.00
2004-09-14,0.0,27.9,59,33,47,0.00
2004-09-15,0.0,27.9,57,26,42,0.00
2004-09-16,0.0,27.9,60,32,47,0.00
2004-09-17,0.0,27.9,66,37,50,0.00
2004-09-18,0.0,27.9,62,38,50,0.10
2004-09-19,0.0,28.0,60,40,47,0.20
2004-09-20,0.0,28.2,54,34,44,0.00
2004-09-21,0.0,28.2,39,27,32,0.50
2004-09-22,0.0,28.7,41,22,29,0.30
2004-09-23,0.0,29.0,42,27,33,0.00
2004-09-24,0.0,29.0,50,30,38,0.00
2004-09-25,0.0,29.0,56,31,42,0.00
2004-09-26,0.0,29.0,55,32,42,0.00
2004-09-27,0.0,29.0,58,33,44,0.00
2004-09-28,0.0,29.0,57,34,43,0.10
2004-09-29,0.0,29.1,52,33,40,0.00
2004-09-30,0.0,29.1,40,32,34,0.50
2004-10-01,0.0,0.0,42,31,36,0.00
2004-10-02,0.0,0.0,50,30,37,0.00
2004-10-03,0.0,0.0,51,30,38,0.00
2004-10-04,0.0,0.0,53,30,40,0.00
2004-10-05,0.0,0.0,52,32,37,0.40
2004-10-06,0.0,0.4,40,30,34,0.20
2004-10-07,0.0,0.6,49,29,37,0.00
2004-10-08,0.0,0.6,55,29,40,0.00
2004-10-09,0.0,0.6,56,31,42,0.00
2004-10-10,0.0,0.6,57,32,42,0.00
2004-10-11,0.0,0.6,50,32,39,0.00
2004-10-12,0.0,0.6,52,28,39,0.20
2004-10-13,0.0,0.8,40,18,30,0.20
2004-10-14,0.0,1.0,43,17,32,0.10
2004-10-15,0.0,1.1,48,30,39,0.10
2004-10-16,0.0,1.2,53,31,42,0.00
2004-10-17,0.0,1.2,49,29,37,0.00
2004-10-18,0.0,1.2,40,29,33,0.10
2004-10-19,0.0,1.3,40,29,34,0.00
2004-10-20,0.0,1.3,51,30,41,0.10
2004-10-21,0.0,1.4,49,36,41,0.00
2004-10-22,0.0,1.4,39,20,27,0.00
2004-10-23,0.0,1.4,43,13,29,0.00
2004-10-24,0.0,1.4,36,25,30,0.20
2004-10-25,0.3,1.6,44,26,33,0.10
2004-10-26,0.3,1.7,45,28,36,0.00
2004-10-27,0.3,1.7,49,29,39,0.10
2004-10-28,0.4,1.8,46,24,35,0.20
2004-10-29,0.4,2.0,25,19,21,0.20
2004-10-30,0.5,2.2,28,13,21,0.00
2004-10-31,0.4,2.2,34,13,21,0.30
2004-11-01,0.7,2.5,24,-2,13,0.00
2004-11-02,0.6,2.5,37,-5,18,0.30
2004-11-03,0.8,2.8,46,19,29,0.00
2004-11-04,0.8,2.8,49,19,31,0.00
2004-11-05,0.8,2.8,49,20,31,0.00
2004-11-06,0.8,2.8,49,19,32,0.00
2004-11-07,0.8,2.8,54,23,36,0.10
2004-11-08,0.9,2.9,53,33,42,0.10
2004-11-09,0.9,3.0,39,25,31,0.30
2004-11-10,1.2,3.3,36,25,29,0.10
2004-11-11,1.3,3.4,44,23,31,0.00
2004-11-12,1.2,3.4,33,21,27,0.00
2004-11-13,1.3,3.4,33,19,26,0.00
2004-11-14,1.2,3.4,33,17,24,0.00
2004-11-15,1.2,3.4,46,18,30,0.10
2004-11-16,1.2,3.5,49,23,32,0.00
2004-11-17,1.3,3.5,42,22,31,0.10
2004-11-18,1.3,3.6,46,27,33,0.00
2004-11-19,1.3,3.6,38,20,29,0.00
2004-11-20,1.2,3.6,30,16,22,0.00
2004-11-21,1.3,3.6,34,11,21,0.10
2004-11-22,1.5,3.7,34,10,21,0.00
2004-11-23,1.5,3.7,33,11,21,0.20
2004-11-24,1.7,3.9,24,14,18,0.10
2004-11-25,1.7,4.0,30,20,25,0.20
2004-11-26,1.9,4.2,28,13,20,0.40
2004-11-27,2.3,4.6,24,11,18,0.60
2004-11-28,2.8,5.2,25,3,17,0.30
2004-11-29,3.0,5.5,11,-4,4,0.00
2004-11-30,3.0,5.5,23,-13,2,0.00
2004-12-01,2.9,5.5,20,-6,6,0.00
2004-12-02,2.9,5.5,26,-7,5,0.00
2004-12-03,2.9,5.5,31,-3,13,0.10
2004-12-04,3.0,5.6,37,6,21,0.20
2004-12-05,3.2,5.8,28,3,17,0.00
2004-12-06,3.2,5.8,22,-3,13,0.00
2004-12-07,3.2,5.8,29,-1,11,0.00
2004-12-08,3.2,5.8,26,1,19,0.50
2004-12-09,3.7,6.3,25,23,24,0.30
2004-12-10,4.2,6.6,33,16,25,0.00
2004-12-11,4.1,6.6,38,18,28,0.00
2004-12-12,4.1,6.6,43,16,29,0.00
2004-12-13,4.2,6.6,38,21,29,0.00
2004-12-14,4.1,6.6,38,10,22,0.00
2004-12-15,4.0,6.6,29,10,20,0.00
2004-12-16,4.1,6.6,28,1,13,0.00
2004-12-17,4.0,6.6,34,7,18,0.00
2004-12-18,4.1,6.6,34,5,16,0.00
2004-12-19,4.0,6.6,40,4,21,0.10
2004-12-20,4.1,6.7,34,15,24,0.00
2004-12-21,4.2,6.7,22,-6,11,0.00
2004-12-22,4.0,6.7,14,-6,2,0.00
2004-12-23,4.1,6.7,7,-21,-8,0.00
2004-12-24,4.0,6.7,26,-20,6,0.00
2004-12-25,4.1,6.7,37,0,18,0.10
2004-12-26,4.1,6.8,40,8,22,0.20
2004-12-27,4.3,7.0,41,21,28,0.00
2004-12-28,4.3,7.0,36,20,26,0.00
2004-12-29,4.4,7.0,37,24,31,0.60
2004-12-30,4.9,7.6,26,11,19,0.00
2004-12-31,4.9,7.6,35,12,26,0.00
2005-01-01,5.0,7.6,32,10,21,0.00
2005-01-02,4.9,7.6,36,8,22,0.10
2005-01-03,4.9,7.7,36,10,23,0.10
2005-01-04,5.0,7.8,34,17,27,0.50
2005-01-05,5.5,8.3,20,13,16,0.40
2005-01-06,5.9,8.7,21,8,13,0.10
2005-01-07,5.9,8.8,26,4,14,0.20
2005-01-08,6.0,9.0,26,17,23,0.30
2005-01-09,6.2,9.3,33,23,28,0.10
2005-01-10,6.3,9.4,37,21,28,0.10
2005-01-11,6.4,9.5,35,23,27,0.50
2005-01-12,6.8,10.0,23,10,17,0.60
2005-01-13,7.3,10.6,23,-5,7,0.00
2005-01-14,7.1,10.6,26,-2,13,0.00
2005-01-15,7.2,10.6,28,4,15,0.00
2005-01-16,7.2,10.6,31,2,21,0.20
2005-01-17,7.3,10.8,36,11,24,0.00
2005-01-18,7.2,10.8,36,9,24,0.00
2005-01-19,7.4,10.8,44,21,30,0.00
2005-01-20,7.3,10.8,52,19,32,0.00
2005-01-21,7.3,10.8,44,18,29,0.00
2005-01-22,7.2,10.8,47,17,27,0.00
2005-01-23,7.2,10.8,46,15,28,0.00
2005-01-24,7.2,10.8,48,16,30,0.00
2005-01-25,7.2,10.8,40,11,23,0.00
2005-01-26,7.1,10.8,39,12,26,0.00
2005-01-27,7.3,10.8,39,22,28,0.10
2005-01-28,7.3,10.9,33,15,24,0.10
2005-01-29,7.4,11.0,33,10,21,0.00
2005-01-30,7.5,11.0,29,16,22,0.20
2005-01-31,7.6,11.2,26,12,17,0.10
2005-02-01,7.8,11.3,28,-3,11,0.00
2005-02-02,7.7,11.3,31,-4,11,0.10
2005-02-03,7.8,11.4,38,6,22,0.00
2005-02-04,7.8,11.4,40,8,22,0.00
2005-02-05,7.8,11.4,37,6,19,0.00
2005-02-06,7.8,11.4,36,10,20,0.00
2005-02-07,7.8,11.4,35,11,19,0.30
2005-02-08,7.9,11.7,24,7,14,0.00
2005-02-09,8.0,11.7,26,2,12,0.00
2005-02-10,7.9,11.7,40,2,22,0.10
2005-02-11,8.0,11.8,42,16,29,0.20
2005-02-12,8.2,12.0,36,26,29,0.00
2005-02-13,8.3,12.0,35,12,24,0.00
2005-02-14,8.2,12.0,35,14,25,0.30
2005-02-15,8.5,12.3,29,18,23,0.20
2005-02-16,8.7,12.5,26,4,20,0.50
2005-02-17,9.2,13.0,35,-1,17,0.10
2005-02-18,9.2,13.1,40,11,24,0.20
2005-02-19,9.3,13.3,36,21,26,0.20
2005-02-20,9.4,13.5,35,12,23,0.30
2005-02-21,9.6,13.8,34,16,23,0.00
2005-02-22,9.7,13.8,35,13,22,0.00
2005-02-23,9.6,13.8,33,9,20,0.00
2005-02-24,9.5,13.8,36,6,20,0.00
2005-02-25,9.5,13.8,34,9,20,0.00
2005-02-26,9.5,13.8,34,10,19,0.30
2005-02-27,9.8,14.1,35,2,18,0.00
2005-02-28,9.9,14.1,34,9,22,0.00
2005-03-01,9.8,14.1,36,7,20,0.30
2005-03-02,10.1,14.4,35,3,19,0.00
2005-03-03,9.9,14.4,39,7,22,0.00
2005-03-04,9.9,14.4,42,9,26,0.10
2005-03-05,10.0,14.5,43,14,28,0.10
2005-03-06,10.0,14.6,42,23,31,0.00
2005-03-07,10.0,14.6,37,11,26,0.00
2005-03-08,10.1,14.6,33,16,25,0.00
2005-03-09,10.0,14.6,45,11,29,0.00
2005-03-10,10.0,14.6,43,13,27,0.00
2005-03-11,9.7,14.6,45,7,27,0.00
2005-03-12,9.8,14.6,44,17,33,0.10
2005-03-13,10.0,14.7,31,9,21,0.00
2005-03-14,10.0,14.7,24,1,10,0.00
2005-03-15,10.0,14.7,26,-9,8,0.10
2005-03-16,10.0,14.8,30,6,18,0.10
2005-03-17,10.2,14.9,31,16,22,0.20
2005-03-18,10.4,15.1,28,4,16,0.00
2005-03-19,10.3,15.1,36,7,24,0.20
2005-03-20,10.4,15.3,40,17,26,0.40
2005-03-21,10.8,15.7,27,17,21,0.30
2005-03-22,11.0,16.0,38,15,27,0.10
2005-03-23,11.0,16.1,43,14,28,0.10
2005-03-24,11.1,16.2,36,5,21,0.40
2005-03-25,11.4,16.6,34,9,22,0.20
2005-03-26,11.6,16.8,33,18,23,0.20
2005-03-27,11.8,17.0,42,6,27,0.10
2005-03-28,11.8,17.1,48,17,32,0.00
2005-03-29,11.8,17.1,32,7,22,0.00
2005-03-30,11.8,17.1,27,13,18,0.50
2005-03-31,12.2,17.6,28,-2,14,0.20
2005-04-01,12.3,17.8,39,-1,21,0.10
2005-04-02,12.3,17.9,48,11,31,0.10
2005-04-03,12.4,18.0,51,24,37,0.10
2005-04-04,12.3,18.1,48,24,35,0.50
2005-04-05,12.7,18.6,30,12,23,0.50
2005-04-06,13.1,19.1,46,9,29,0.10
2005-04-07,13.1,19.2,58,23,39,0.00
2005-04-08,13.1,19.2,44,22,34,0.00
2005-04-09,13.1,19.2,43,14,28,0.20
2005-04-10,13.3,19.4,26,17,21,0.70
2005-04-11,13.8,20.1,34,7,21,0.00
2005-04-12,13.8,20.1,46,7,28,0.10
2005-04-13,13.7,20.2,54,18,36,0.10
2005-04-14,13.6,20.3,53,26,41,0.00
2005-04-15,13.4,20.3,54,26,39,0.00
2005-04-16,13.4,20.3,55,26,40,0.00
2005-04-17,13.1,20.3,57,30,40,0.00
2005-04-18,13.1,20.3,53,27,39,0.00
2005-04-19,12.8,20.3,52,25,40,0.10
2005-04-20,12.7,20.4,48,17,31,0.00
2005-04-21,12.5,20.4,39,17,28,0.00
2005-04-22,12.6,20.4,49,15,35,0.20
2005-04-23,12.3,20.6,54,26,41,0.00
2005-04-24,12.0,20.6,36,28,32,0.70
2005-04-25,12.7,21.3,43,16,29,0.80
2005-04-26,13.3,22.1,42,11,29,0.10
2005-04-27,13.3,22.2,46,21,33,0.30
2005-04-28,13.4,22.5,41,24,30,0.20
2005-04-29,13.5,22.7,36,23,27,0.40
2005-04-30,13.8,23.1,35,20,26,0.30
2005-05-01,14.1,23.4,42,19,29,0.40
2005-05-02,14.2,23.8,46,19,31,0.00
2005-05-03,14.2,23.8,48,23,34,0.10
2005-05-04,14.1,23.9,50,28,36,0.00
2005-05-05,14.0,23.9,55,28,40,0.00
2005-05-06,13.8,23.9,54,30,38,0.10
2005-05-07,13.6,24.0,41,26,31,0.50
2005-05-08,13.9,24.5,44,27,33,0.10
2005-05-09,13.9,24.6,55,26,41,0.00
2005-05-10,13.6,24.6,55,31,43,0.00
2005-05-11,13.2,24.6,46,20,33,0.00
2005-05-12,12.9,24.6,44,19,32,0.40
2005-05-13,12.9,25.0,47,28,35,0.00
2005-05-14,12.9,25.0,56,26,40,0.00
2005-05-15,12.5,25.0,56,30,42,0.10
2005-05-16,11.9,25.1,60,31,46,0.00
2005-05-17,10.9,25.1,47,31,39,0.00
2005-05-18,10.6,25.1,57,29,42,0.00
2005-05-19,9.8,25.1,63,31,48,0.00
2005-05-20,8.9,25.1,67,38,53,0.00
2005-05-21,7.8,25.1,65,39,53,0.00
2005-05-22,6.6,25.1,65,38,52,0.00
2005-05-23,5.3,25.1,65,38,52,0.00
2005-05-24,4.0,25.1,63,36,50,0.00
2005-05-25,2.8,25.1,59,34,46,0.00
2005-05-26,1.5,25.1,57,32,45,0.00
2005-05-27,0.0,25.1,58,30,44,0.00
2005-05-28,0.0,25.1,56,34,45,0.10
2005-05-29,0.0,25.2,57,33,43,0.00
2005-05-30,0.0,25.2,54,33,40,0.30
2005-05-31,0.0,25.5,51,32,40,0.00
2005-06-01,0.0,25.5,56,31,45,0.10
2005-06-02,0.0,25.6,57,36,45,0.00
2005-06-03,0.0,25.6,53,30,39,0.00
2005-06-04,0.0,25.6,40,29,34,1.00
2005-06-05,0.0,26.6,54,31,42,0.00
2005-06-06,0.0,26.6,58,35,47,0.00
2005-06-07,0.0,26.6,55,32,45,0.00
2005-06-08,0.0,26.6,59,31,45,0.00
2005-06-09,0.0,26.6,51,31,41,0.00
2005-06-10,0.0,26.6,47,29,36,0.20
2005-06-11,0.0,26.8,49,27,38,0.20
2005-06-12,0.0,27.0,44,29,34,0.30
2005-06-13,0.0,27.3,51,29,38,0.00
2005-06-14,0.0,27.3,63,31,47,0.00
2005-06-15,0.0,27.3,64,40,52,0.00
2005-06-16,0.0,27.3,65,38,51,0.00
2005-06-17,0.0,27.3,68,38,53,0.00
2005-06-18,0.0,27.3,69,38,54,0.00
2005-06-19,0.0,27.3,69,41,55,0.00
2005-06-20,0.0,27.3,72,42,57,0.00
2005-06-21,0.0,27.3,71,44,56,0.00
2005-06-22,0.0,27.3,67,40,51,0.20
2005-06-23,0.0,27.5,62,40,50,0.10
2005-06-24,0.0,27.6,64,39,51,0.10
2005-06-25,0.0,27.7,63,40,49,0.20
2005-06-26,0.0,27.9,56,38,46,0.00
2005-06-27,0.0,27.9,64,38,51,0.00
2005-06-28,0.0,27.9,66,37,50,0.10
2005-06-29,0.0,28.0,58,35,47,0.00
2005-06-30,0.0,28.0,63,38,51,0.10
2005-07-01,0.0,28.1,64,38,52,0.00
2005-07-02,0.0,28.1,68,40,54,0.00
2005-07-03,0.0,28.1,64,38,49,0.00
2005-07-04,0.0,28.1,64,38,51,0.00
2005-07-05,0.0,28.1,67,41,54,0.00
2005-07-06,0.0,28.1,70,43,55,0.00
2005-07-07,0.0,28.1,72,43,57,0.00
2005-07-08,0.0,28.1,73,44,57,0.00
2005-07-09,0.0,28.1,71,43,53,0.00
2005-07-10,0.0,28.1,68,41,55,0.00
2005-07-11,0.0,28.1,72,42,58,0.00
2005-07-12,0.0,28.1,75,45,62,0.00
2005-07-13,0.0,28.1,74,48,60,0.00
2005-07-14,0.0,28.1,76,47,57,0.00
2005-07-15,0.0,28.1,73,46,60,0.00
2005-07-16,0.0,28.1,76,46,59,0.00
2005-07-17,0.0,28.1,73,47,60,0.00
2005-07-18,0.0,28.1,73,42,58,0.00
2005-07-19,0.0,28.1,75,46,60,0.10
2005-07-20,0.0,28.2,77,49,62,0.00
2005-07-21,0.0,28.2,76,48,59,0.00
2005-07-22,0.0,28.2,75,45,60,0.00
2005-07-23,0.0,28.2,74,45,56,0.30
2005-07-24,0.0,28.5,69,44,52,0.60
2005-07-25,0.0,29.1,62,44,49,0.40
2005-07-26,0.0,29.5,62,40,50,0.00
2005-07-27,0.0,29.5,65,38,52,0.00
2005-07-28,0.0,29.5,69,42,55,0.00
2005-07-29,0.0,29.5,72,42,58,0.00
2005-07-30,0.0,29.5,74,46,58,0.00
2005-07-31,0.0,29.5,73,44,56,0.00
2005-08-01,0.0,29.5,71,44,56,0.20
2005-08-02,0.0,29.7,66,43,52,0.20
2005-08-03,0.0,29.9,68,42,51,0.10
2005-08-04,0.0,30.0,54,44,47,0.60
2005-08-05,0.0,30.6,62,42,51,0.00
2005-08-06,0.0,30.6,65,42,51,0.20
2005-08-07,0.0,30.8,67,44,55,0.00
2005-08-08,0.0,30.8,70,43,54,0.20
2005-08-09,0.0,31.0,52,46,49,0.00
2005-08-10,0.0,31.0,59,46,51,0.20
2005-08-11,0.0,31.2,59,42,49,0.20
2005-08-12,0.0,31.4,65,42,52,0.00
2005-08-13,0.0,31.4,65,43,52,0.00
2005-08-14,0.0,31.4,62,39,51,0.00
2005-08-15,0.0,31.4,66,41,52,0.00
2005-08-16,0.0,31.4,58,38,46,0.00
2005-08-17,0.0,31.4,57,37,45,0.00
2005-08-18,0.0,31.4,61,38,49,0.00
2005-08-19,0.0,31.4,62,38,49,0.00
2005-08-20,0.0,31.4,61,39,49,0.10
2005-08-21,0.0,31.5,60,41,47,0.10
2005-08-22,0.0,31.6,62,39,49,0.00
2005-08-23,0.0,31.6,62,39,48,0.00
2005-08-24,0.0,31.6,63,38,50,0.00
2005-08-25,0.0,31.6,62,38,48,0.20
2005-08-26,0.0,31.8,65,39,50,0.00
2005-08-27,0.0,31.8,62,39,47,0.10
2005-08-28,0.0,31.9,64,38,48,0.00
2005-08-29,0.0,31.9,67,38,52,0.00
2005-08-30,0.0,31.9,67,41,54,0.00
2005-08-31,0.0,31.9,65,39,51,0.00
2005-09-01,0.0,31.9,64,36,49,0.00
2005-09-02,0.0,31.9,67,40,52,0.00
2005-09-03,0.0,31.9,66,41,51,0.00
2005-09-04,0.0,31.9,63,40,49,0.00
2005-09-05,0.0,31.9,65,41,51,0.00
2005-09-06,0.0,31.9,64,42,50,0.10
2005-09-07,0.0,32.0,65,43,53,0.00
2005-09-08,0.0,32.0,67,45,52,0.30
2005-09-09,0.0,32.3,56,43,48,0.00
2005-09-10,0.0,32.3,62,38,50,0.00
2005-09-11,0.0,32.3,64,35,49,0.00
2005-09-12,0.0,32.3,56,33,45,0.00
2005-09-13,0.0,32.3,54,34,42,0.20
2005-09-14,0.0,32.5,46,31,35,0.00
2005-09-15,0.0,32.5,57,29,42,0.00
2005-09-16,0.0,32.5,61,33,46,0.00
2005-09-17,0.0,32.5,60,32,45,0.00
2005-09-18,0.0,32.5,60,34,46,0.00
2005-09-19,0.0,32.5,61,31,46,0.10
2005-09-20,0.0,32.6,65,35,49,0.00
2005-09-21,0.0,32.6,62,37,48,0.60
2005-09-22,0.0,33.2,57,37,44,0.10
2005-09-23,0.0,33.3,60,35,47,0.00
2005-09-24,0.0,33.3,60,40,50,0.00
2005-09-25,0.0,33.3,56,31,46,0.00
2005-09-26,0.0,33.3,62,30,46,0.00
2005-09-27,0.0,33.3,58,38,46,0.40
2005-09-28,0.0,33.7,50,35,41,0.30
2005-09-29,0.0,34.0,57,33,43,0.10
2005-09-30,0.0,34.1,57,34,45,0.00
2005-10-01,0.0,0.0,61,35,46,0.00
2005-10-02,0.0,0.0,59,34,47,0.00
2005-10-03,0.0,0.0,60,36,48,0.10
2005-10-04,0.0,0.1,58,20,41,0.10
2005-10-05,0.0,0.2,39,20,32,0.20
2005-10-06,0.0,0.4,50,29,38,0.00
2005-10-07,0.0,0.4,59,29,41,0.10
2005-10-08,0.0,0.5,59,32,45,0.10
2005-10-09,0.0,0.6,38,29,33,1.20
2005-10-10,1.0,1.8,38,27,29,0.20
2005-10-11,1.0,2.0,38,26,29,0.10
2005-10-12,1.2,2.1,43,26,33,0.00
2005-10-13,1.0,2.1,46,21,33,0.10
2005-10-14,1.0,2.2,57,28,40,0.00
2005-10-15,0.9,2.2,54,31,41,0.00
2005-10-16,0.8,2.2,51,29,39,0.00
2005-10-17,0.7,2.2,54,29,40,0.00
2005-10-18,0.6,2.2,57,31,42,0.60
2005-10-19,1.3,2.8,36,33,34,1.30
2005-10-20,2.4,4.1,42,33,35,0.00
2005-10-21,2.3,4.1,47,30,37,0.00
2005-10-22,2.1,4.1,49,26,36,0.00
2005-10-23,2.0,4.1,50,28,37,0.00
2005-10-24,1.9,4.1,54,27,38,0.00
2005-10-25,1.8,4.1,53,30,39,0.00
2005-10-26,1.8,4.1,49,29,37,0.00
2005-10-27,1.7,4.1,50,27,36,0.00
2005-10-28,1.7,4.1,47,30,37,0.10
2005-10-29,1.7,4.2,41,26,31,0.40
2005-10-30,2.2,4.6,33,23,28,0.50
2005-10-31,2.5,5.1,33,16,26,0.00
2005-11-01,2.4,5.1,45,18,30,0.00
2005-11-02,2.3,5.1,52,22,38,0.10
2005-11-03,2.3,5.2,40,30,36,0.00
2005-11-04,2.3,5.2,41,26,33,0.10
2005-11-05,2.3,5.3,27,19,24,0.20
2005-11-06,2.5,5.5,44,18,31,0.00
2005-11-07,2.5,5.5,53,24,37,0.10
2005-11-08,2.6,5.6,49,30,38,0.00
2005-11-09,2.5,5.6,48,28,36,0.00
2005-11-10,2.5,5.6,52,30,39,0.10
2005-11-11,2.5,5.7,49,28,35,0.20
2005-11-12,2.6,5.9,31,24,28,0.60
2005-11-13,3.1,6.5,36,19,27,0.70
2005-11-14,3.7,7.2,29,13,23,1.00
2005-11-15,4.7,8.2,16,-5,7,0.10
2005-11-16,4.7,8.3,28,8,19,0.20
2005-11-17,4.8,8.5,29,8,21,0.00
2005-11-18,4.7,8.5,31,4,19,0.10
2005-11-19,4.8,8.6,29,8,18,0.00
2005-11-20,4.7,8.6,41,8,23,0.00
2005-11-21,4.8,8.6,45,18,27,0.00
2005-11-22,4.8,8.6,45,15,27,0.00
2005-11-23,4.7,8.6,45,15,26,0.00
2005-11-24,4.7,8.6,41,10,23,0.00
2005-11-25,4.7,8.6,40,7,20,0.00
2005-11-26,4.8,8.6,29,14,21,0.30
2005-11-27,5.0,8.9,16,5,10,0.40
2005-11-28,5.3,9.3,14,-2,6,0.00
2005-11-29,5.2,9.3,25,-6,11,0.50
2005-11-30,5.6,9.8,24,10,16,0.30
2005-12-01,5.9,10.1,26,11,21,0.60
2005-12-02,6.4,10.7,31,21,26,0.80
2005-12-03,7.0,11.5,23,6,13,0.50
2005-12-04,7.4,12.0,9,-5,2,0.00
2005-12-05,7.5,12.0,13,-14,-1,0.10
2005-12-06,7.5,12.1,12,0,7,0.30
2005-12-07,7.8,12.4,7,-23,-7,0.00
2005-12-08,7.8,12.4,25,-23,2,0.20
2005-12-09,7.9,12.6,22,-8,9,0.10
2005-12-10,7.9,12.7,29,1,13,0.00
2005-12-11,7.9,12.7,37,7,20,0.10
2005-12-12,8.0,12.8,38,11,21,0.00
2005-12-13,8.0,12.8,22,9,18,0.20
2005-12-14,8.3,13.0,12,0,5,0.00
2005-12-15,8.3,13.0,19,-11,2,0.00
