#------------------------------------------------- WARNING --------------------------------------------
#
# The data you have obtained from this automated Natural Resource Conservation Service
# database are subject to revision regardless of indicated Quality Assurance level.
# Data are released on condition that neither the NRCS nor the United States Government
# may be held liable for any damages resulting from its use.
#
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
#
# Support Contact: nrcsprod@midatl.service-now.com
#
#------------------------------------------------------------------------------------------------------
#
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 622: Mesa Lakes, CO
#
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation
#
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
#
#------------------------------------------------------------------------------------------------------
#
# Mesa Lakes (622)
# Colorado  SNOTEL Site - 10000 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 15, 2018 5:39:59 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1999-12-11,0.8,2.6,22,1,10,0.00
1999-12-12,0.9,2.6,28,7,16,0.00
1999-12-13,0.9,2.6,20,0,15,0.10
1999-12-14,0.9,2.7,17,-8,0,0.00
1999-12-15,0.9,2.7,29,-7,8,0.30
1999-12-16,1.0,3.0,36,7,20,0.00
1999-12-17,1.0,3.0,27,7,17,0.00
1999-12-18,1.2,3.0,34,6,20,0.00
1999-12-19,1.2,3.0,21,3,10,0.00
1999-12-20,1.2,3.0,18,2,9,0.10
1999-12-21,0.8,3.1,15,-2,9,0.10
1999-12-22,0.9,3.2,20,-1,8,0.10
1999-12-23,1.1,3.3,31,5,15,0.10
1999-12-24,1.0,3.4,42,8,19,0.00
1999-12-25,1.0,3.4,43,13,29,0.00
1999-12-26,1.0,3.4,37,13,22,0.00
1999-12-27,1.0,3.4,39,13,24,0.00
1999-12-28,1.0,3.4,49,15,26,0.00
1999-12-29,1.0,3.4,47,11,23,0.00
1999-12-30,1.0,3.4,44,9,21,0.10
1999-12-31,1.0,3.5,36,14,24,0.00
2000-01-01,1.1,3.5,24,11,19,0.60
2000-01-02,1.7,4.1,21,1,12,0.80
2000-01-03,2.3,4.9,11,-6,0,0.00
2000-01-04,2.3,4.9,30,-5,13,0.30
2000-01-05,2.7,5.2,17,-2,9,0.00
2000-01-06,2.7,5.2,18,-10,3,0.00
2000-01-07,2.7,5.2,33,0,13,0.00
2000-01-08,2.7,5.2,29,0,12,0.00
2000-01-09,2.7,5.2,22,7,12,0.00
2000-01-10,2.8,5.2,31,14,21,0.10
2000-01-11,2.8,5.3,35,20,27,0.00
2000-01-12,2.8,5.3,33,16,23,0.00
2000-01-13,2.8,5.3,38,15,27,0.00
2000-01-14,2.8,5.3,43,27,32,0.10
2000-01-15,2.8,5.4,43,28,33,0.00
2000-01-16,2.9,5.4,37,25,31,0.30
2000-01-17,3.3,5.7,35,27,30,0.00
2000-01-18,3.3,5.7,33,29,31,0.00
2000-01-19,3.4,5.7,43,16,27,0.00
2000-01-20,3.4,5.7,38,22,29,0.10
2000-01-21,3.5,5.8,30,13,24,0.40
2000-01-22,3.8,6.2,34,9,19,0.20
2000-01-23,3.8,6.4,31,1,15,0.10
2000-01-24,4.2,6.5,30,19,24,0.20
2000-01-25,4.3,6.7,31,25,27,0.20
2000-01-26,4.6,6.9,33,17,24,0.40
2000-01-27,4.9,7.3,28,-2,11,0.00
2000-01-28,5.0,7.3,26,-7,4,0.00
2000-01-29,5.0,7.3,29,-1,8,0.10
2000-01-30,5.0,7.4,28,-1,12,0.00
2000-01-31,5.0,7.4,27,10,16,0.10
2000-02-01,5.1,7.5,31,2,14,0.00
2000-02-02,5.1,7.5,45,13,27,0.10
2000-02-03,5.1,7.6,54,20,30,0.00
2000-02-04,5.1,7.6,43,18,28,0.00
2000-02-05,5.1,7.6,39,14,25,0.00
2000-02-06,5.1,7.6,44,12,22,0.00
2000-02-07,5.1,7.6,47,9,24,0.00
2000-02-08,5.1,7.6,49,25,33,0.10
2000-02-09,5.2,7.7,30,21,25,0.00
2000-02-10,5.4,7.7,33,22,26,0.70
2000-02-11,5.9,8.4,30,21,23,0.60
2000-02-12,6.5,9.0,22,18,20,0.70
2000-02-13,7.1,9.7,21,12,18,0.20
2000-02-14,7.2,9.9,32,20,26,0.00
2000-02-15,7.3,9.9,30,15,23,0.00
2000-02-16,7.6,9.9,34,22,26,0.20
2000-02-17,7.6,10.1,29,16,21,0.70
2000-02-18,8.1,10.8,33,9,19,0.20
2000-02-19,8.1,11.0,38,,18,0.00
2000-02-20,8.3,11.0,45,14,30,0.10
2000-02-21,8.5,11.1,40,22,29,0.10
2000-02-22,8.8,11.2,35,5,21,0.00
2000-02-23,8.8,11.2,37,3,23,0.20
2000-02-24,8.8,11.4,24,6,18,0.40
2000-02-25,9.1,11.8,19,,,0.00
2000-02-26,9.1,11.8,31,,,0.40
2000-02-27,9.1,12.2,45,,7,0.10
2000-02-28,9.6,12.3,34,18,25,0.10
2000-02-29,9.6,12.4,33,17,22,0.20
2000-03-01,9.8,12.6,33,21,25,0.20
2000-03-02,10.0,12.8,33,6,20,0.00
2000-03-03,10.0,12.8,48,3,24,0.10
2000-03-04,10.3,12.9,51,21,33,0.00
2000-03-05,10.4,12.9,35,18,25,0.30
2000-03-06,10.4,13.2,34,17,24,0.20
2000-03-07,10.7,13.4,33,15,23,0.80
2000-03-08,11.3,14.2,27,8,18,0.10
2000-03-09,11.6,14.3,30,,,0.00
2000-03-10,11.6,14.3,,,,0.00
2000-03-11,11.6,14.3,43,,-4,0.80
2000-03-12,12.2,15.1,36,,,0.00
2000-03-13,12.2,15.1,46,,3,0.00
2000-03-14,12.2,15.1,49,11,28,0.10
2000-03-15,12.3,15.2,31,14,22,0.40
2000-03-16,12.7,15.6,42,4,23,0.00
2000-03-17,12.7,15.6,49,5,22,0.00
2000-03-18,12.5,15.6,34,1,12,0.10
2000-03-19,12.7,15.7,41,2,25,0.30
2000-03-20,13.3,16.0,30,15,23,0.70
2000-03-21,13.8,16.7,42,13,23,0.00
2000-03-22,13.9,16.7,44,13,26,0.10
2000-03-23,13.8,16.8,47,13,28,0.10
2000-03-24,14.0,16.9,46,14,28,0.00
2000-03-25,14.0,16.9,50,16,32,0.00
2000-03-26,14.0,16.9,54,20,35,0.00
2000-03-27,13.9,16.9,53,18,35,0.00
2000-03-28,13.9,16.9,39,23,30,0.40
2000-03-29,14.3,17.3,47,16,28,0.10
2000-03-30,14.6,17.4,36,15,23,0.30
2000-03-31,14.9,17.7,24,15,19,0.40
2000-04-01,15.2,18.1,35,8,19,0.00
2000-04-02,15.2,18.1,43,12,24,0.20
2000-04-03,15.4,18.3,44,6,24,0.00
2000-04-04,15.4,18.3,62,19,40,0.10
2000-04-05,15.4,18.4,58,30,42,0.00
2000-04-06,15.1,18.4,57,31,41,0.00
2000-04-07,14.7,18.4,49,21,33,0.00
2000-04-08,14.7,18.4,56,17,37,0.00
2000-04-09,14.5,18.4,55,26,40,0.00
2000-04-10,14.1,18.4,53,21,34,0.00
2000-04-11,13.9,18.4,56,24,36,0.00
2000-04-12,13.7,18.4,56,23,38,0.00
2000-04-13,13.4,18.4,55,27,42,0.00
2000-04-14,13.1,18.4,47,25,36,0.10
2000-04-15,13.1,18.5,38,20,27,0.40
2000-04-16,13.5,18.9,52,19,36,0.00
2000-04-17,13.4,18.9,56,29,43,0.00
2000-04-18,13.2,18.9,45,20,32,0.00
2000-04-19,13.2,18.9,31,16,24,0.10
2000-04-20,13.3,19.0,54,15,34,0.20
2000-04-21,13.3,19.2,56,32,42,0.10
2000-04-22,12.9,19.3,45,31,35,0.00
2000-04-23,12.6,19.3,52,30,37,0.00
2000-04-24,12.4,19.3,48,21,35,0.00
2000-04-25,12.2,19.3,55,27,41,0.00
2000-04-26,11.4,19.3,60,30,44,0.00
2000-04-27,10.7,19.3,64,29,46,0.00
2000-04-28,9.9,19.3,62,36,48,0.00
2000-04-29,9.1,19.3,53,28,39,0.00
2000-04-30,8.6,19.3,46,24,32,0.00
2000-05-01,8.2,19.3,57,23,39,0.00
2000-05-02,7.6,19.3,65,28,46,0.00
2000-05-03,6.6,19.3,67,30,47,0.00
2000-05-04,5.6,19.3,66,37,52,0.00
2000-05-05,4.3,19.3,66,42,52,0.00
2000-05-06,2.7,19.3,62,38,48,0.00
2000-05-07,1.7,19.3,59,31,42,0.00
2000-05-08,0.8,19.3,40,26,32,0.60
2000-05-09,1.4,19.9,51,23,39,0.30
2000-05-10,0.8,20.2,58,39,48,0.00
2000-05-11,0.1,20.2,49,17,35,0.00
2000-05-12,0.0,20.2,37,10,24,0.00
2000-05-13,0.0,20.2,49,18,35,0.10
2000-05-14,0.0,20.3,56,32,44,0.00
2000-05-15,0.0,20.3,58,37,48,0.00
2000-05-16,0.0,20.3,57,33,46,0.00
2000-05-17,0.0,20.3,46,25,33,0.00
2000-05-18,0.0,20.3,35,28,31,0.00
2000-05-19,0.0,20.3,53,28,38,0.10
2000-05-20,0.0,20.4,57,29,41,0.00
2000-05-21,0.0,20.4,59,29,45,0.20
2000-05-22,0.0,20.6,66,33,50,0.10
2000-05-23,0.0,20.7,70,41,55,0.00
2000-05-24,0.0,20.7,65,34,47,0.00
2000-05-25,0.0,20.7,62,34,46,0.00
2000-05-26,0.0,20.7,49,33,40,0.00
2000-05-27,0.0,20.7,62,29,47,0.20
2000-05-28,0.0,20.9,73,44,59,0.30
2000-05-29,0.0,21.2,74,48,61,0.10
2000-05-30,0.0,21.3,72,47,60,0.00
2000-05-31,0.0,21.3,70,39,56,0.00
2000-06-01,0.0,21.3,69,37,52,0.00
2000-06-02,0.0,21.3,70,39,54,0.00
2000-06-03,0.0,21.3,70,38,54,0.00
2000-06-04,0.0,21.3,71,42,56,0.00
2000-06-05,0.0,21.3,72,40,57,0.00
2000-06-06,0.0,21.3,72,44,58,0.00
2000-06-07,0.0,21.3,74,43,60,0.00
2000-06-08,0.0,21.3,68,43,54,0.00
2000-06-09,0.0,21.3,55,34,46,0.00
2000-06-10,0.0,21.3,62,30,48,0.00
2000-06-11,0.0,21.3,66,39,52,0.00
2000-06-12,0.0,21.3,66,39,53,0.00
2000-06-13,0.0,21.3,64,36,50,0.00
2000-06-14,0.0,21.3,64,32,47,0.00
2000-06-15,0.0,21.3,71,39,55,0.00
2000-06-16,0.0,21.3,61,29,46,0.00
2000-06-17,0.0,21.3,61,26,45,0.00
2000-06-18,0.0,21.3,64,40,50,0.00
2000-06-19,0.0,21.3,57,36,43,0.00
2000-06-20,0.0,21.3,60,34,45,0.00
2000-06-21,0.0,21.3,66,32,49,0.00
2000-06-22,0.0,21.3,69,37,55,0.00
2000-06-23,0.0,21.3,65,39,50,0.00
2000-06-24,0.0,21.3,65,38,51,0.00
2000-06-25,0.0,21.3,65,42,51,0.00
2000-06-26,0.0,21.3,54,35,44,0.00
2000-06-27,0.0,21.3,65,36,49,0.00
2000-06-28,0.0,21.3,67,37,52,0.00
2000-06-29,0.0,21.3,69,43,55,0.10
2000-06-30,0.0,21.4,70,44,56,0.10
2000-07-01,0.0,21.5,70,44,56,0.00
2000-07-02,0.0,21.5,71,49,58,0.00
2000-07-03,0.0,21.5,68,48,58,0.00
2000-07-04,0.0,21.5,67,39,54,0.00
2000-07-05,0.0,21.5,70,40,56,0.00
2000-07-06,0.0,21.5,72,42,56,0.00
2000-07-07,0.0,21.5,75,41,58,0.00
2000-07-08,0.0,21.5,65,43,53,0.60
2000-07-09,0.0,22.1,61,43,51,0.00
2000-07-10,0.0,22.1,68,44,54,0.00
2000-07-11,0.0,22.1,72,42,56,0.00
2000-07-12,0.0,22.1,69,44,57,0.00
2000-07-13,0.0,22.1,75,45,61,0.00
2000-07-14,0.0,22.1,74,51,61,0.00
2000-07-15,0.0,22.1,73,48,59,0.00
2000-07-16,0.0,22.1,73,44,57,0.10
2000-07-17,0.0,22.2,67,45,54,0.10
2000-07-18,0.0,22.3,74,44,58,0.00
2000-07-19,0.0,22.3,76,40,58,0.00
2000-07-20,0.0,22.3,74,44,58,0.00
2000-07-21,0.0,22.3,76,44,59,0.00
2000-07-22,0.0,22.3,76,44,60,0.00
2000-07-23,0.0,22.3,78,49,62,0.10
2000-07-24,0.0,22.4,77,49,61,0.00
2000-07-25,0.0,22.4,73,46,58,0.00
2000-07-26,0.0,22.4,76,51,61,0.00
2000-07-27,0.0,22.4,77,49,62,0.00
2000-07-28,0.0,22.4,79,48,62,0.00
2000-07-29,0.0,22.4,77,45,61,0.00
2000-07-30,0.0,22.4,75,52,61,0.00
2000-07-31,0.0,22.4,72,44,59,0.00
2000-08-01,0.0,22.4,79,47,64,0.00
2000-08-02,0.0,22.4,81,51,64,0.00
2000-08-03,0.0,22.4,76,51,63,0.00
2000-08-04,0.0,22.4,75,47,59,0.00
2000-08-05,0.0,22.4,76,43,57,0.00
2000-08-06,0.0,22.4,74,43,57,0.00
2000-08-07,0.0,22.4,77,42,59,0.00
2000-08-08,0.0,22.4,79,47,61,0.00
2000-08-09,0.0,22.4,80,55,64,0.00
2000-08-10,0.0,22.4,74,54,61,0.00
2000-08-11,0.0,22.4,72,51,59,0.10
2000-08-12,0.0,22.5,70,42,54,1.10
2000-08-13,0.0,23.6,73,45,58,0.00
2000-08-14,0.0,23.6,71,48,56,0.10
2000-08-15,0.0,23.7,74,43,55,0.30
2000-08-16,0.0,24.0,72,43,55,0.00
2000-08-17,0.0,24.0,71,44,54,0.10
2000-08-18,0.0,24.1,62,45,50,0.20
2000-08-19,0.0,24.3,65,44,53,0.10
2000-08-20,0.0,24.4,64,46,53,0.00
2000-08-21,0.0,24.4,66,44,50,0.30
2000-08-22,0.0,24.7,65,43,53,0.00
2000-08-23,0.0,24.7,68,46,53,0.10
2000-08-24,0.0,24.8,69,42,52,0.30
2000-08-25,0.0,25.1,68,40,51,0.00
2000-08-26,0.0,25.1,63,46,51,0.00
2000-08-27,0.0,25.1,65,42,52,0.20
2000-08-28,0.0,25.3,67,45,53,0.00
2000-08-29,0.0,25.3,67,45,52,0.20
2000-08-30,0.0,25.5,56,39,47,0.60
2000-08-31,0.0,26.1,59,38,46,0.00
2000-09-01,0.0,26.1,55,36,45,0.00
2000-09-02,0.0,26.1,60,38,48,0.00
2000-09-03,0.0,26.1,62,35,50,0.00
2000-09-04,0.0,26.1,67,48,55,0.00
2000-09-05,0.0,26.1,64,44,50,0.10
2000-09-06,0.0,26.2,63,41,48,0.10
2000-09-07,0.0,26.3,67,38,51,0.10
2000-09-08,0.0,26.4,54,37,43,0.30
2000-09-09,0.0,26.7,62,39,48,0.00
2000-09-10,0.0,26.7,64,43,52,0.00
2000-09-11,0.0,26.7,64,38,49,0.00
2000-09-12,0.0,26.7,67,35,49,0.00
2000-09-13,0.0,26.7,70,38,52,0.00
2000-09-14,0.0,26.7,74,40,54,0.00
2000-09-15,0.0,26.7,72,40,54,0.00
2000-09-16,0.0,26.7,72,40,54,0.00
2000-09-17,0.0,26.7,69,38,52,0.30
2000-09-18,0.0,27.0,58,35,44,0.10
2000-09-19,0.0,27.1,63,35,47,0.00
2000-09-20,0.0,27.1,58,32,45,0.00
2000-09-21,0.0,27.1,51,37,44,0.50
2000-09-22,0.0,27.6,56,42,48,0.00
2000-09-23,0.0,27.6,44,19,33,0.40
2000-09-24,0.0,28.0,37,17,24,0.00
2000-09-25,0.0,28.0,53,17,36,0.10
2000-09-26,0.0,28.1,57,33,42,0.00
2000-09-27,0.0,28.1,62,32,43,0.00
2000-09-28,0.0,28.1,60,34,49,0.00
2000-09-29,0.0,28.1,63,40,47,0.00
2000-09-30,0.0,28.1,61,38,47,0.00
2000-10-01,0.0,0.0,65,42,50,0.00
2000-10-02,0.0,0.0,67,41,51,0.00
2000-10-03,0.0,0.0,64,37,49,0.10
2000-10-04,0.0,0.1,56,33,41,0.00
2000-10-05,0.0,0.1,57,29,40,0.00
2000-10-06,0.0,0.1,60,30,41,0.00
2000-10-07,0.0,0.1,61,29,41,0.00
2000-10-08,0.0,0.1,56,31,40,0.00
2000-10-09,0.0,0.1,51,33,39,0.10
2000-10-10,0.0,0.2,47,31,36,0.00
2000-10-11,0.0,0.2,38,31,34,0.70
2000-10-12,0.0,0.9,42,22,30,0.00
2000-10-13,0.0,0.9,40,21,28,0.00
2000-10-14,0.0,0.9,40,20,28,0.00
2000-10-15,0.0,0.9,48,23,32,0.00
2000-10-16,0.0,0.9,49,20,31,0.00
2000-10-17,0.0,0.9,53,24,35,0.00
2000-10-18,0.0,0.9,57,27,39,0.00
2000-10-19,0.0,0.9,55,25,36,0.00
2000-10-20,0.0,0.9,55,26,38,0.10
2000-10-21,0.0,1.0,50,26,35,0.00
2000-10-22,0.0,1.0,46,27,36,0.00
2000-10-23,0.0,1.0,46,30,35,0.20
2000-10-24,0.0,1.2,37,25,29,0.40
2000-10-25,0.0,1.6,35,24,28,0.00
2000-10-26,0.0,1.6,42,24,30,0.00
2000-10-27,0.0,1.6,44,26,35,0.10
2000-10-28,0.0,1.7,40,27,31,0.40
2000-10-29,0.0,2.1,39,25,28,0.10
2000-10-30,0.3,2.2,39,22,29,0.00
2000-10-31,0.5,2.2,34,16,22,0.50
2000-11-01,0.9,2.7,27,16,20,0.30
2000-11-02,1.2,3.0,35,6,16,0.00
2000-11-03,1.2,3.0,41,12,22,0.00
2000-11-04,1.2,3.0,48,11,27,0.10
2000-11-05,1.5,3.1,26,7,17,0.90
2000-11-06,2.4,4.0,25,-1,10,0.00
2000-11-07,2.3,4.0,16,-6,6,0.10
2000-11-08,2.5,4.1,40,2,17,0.00
2000-11-09,2.4,4.1,26,15,18,0.10
2000-11-10,2.5,4.2,23,10,18,0.10
2000-11-11,2.6,4.3,27,-4,9,0.00
2000-11-12,2.7,4.3,16,-8,1,0.00
2000-11-13,2.7,4.3,24,-10,5,0.30
2000-11-14,2.7,4.6,28,11,19,0.10
2000-11-15,2.6,4.7,24,-1,9,0.10
2000-11-16,2.6,4.8,19,-10,3,0.00
2000-11-17,2.3,4.8,26,-11,1,0.00
2000-11-18,2.1,4.8,22,-11,8,0.20
2000-11-19,2.3,5.0,42,4,17,0.00
2000-11-20,2.3,5.0,43,7,21,0.10
2000-11-21,2.5,5.1,46,10,28,0.00
2000-11-22,2.5,5.1,49,18,29,0.00
2000-11-23,2.5,5.1,39,10,21,0.00
2000-11-24,2.4,5.1,38,8,17,0.10
2000-11-25,2.7,5.2,36,4,16,0.00
2000-11-26,2.7,5.2,31,15,22,0.00
2000-11-27,2.7,5.2,31,20,24,0.00
2000-11-28,2.6,5.2,40,15,23,0.00
2000-11-29,2.6,5.2,44,19,30,0.00
2000-11-30,2.6,5.2,36,7,20,0.00
2000-12-01,2.4,5.2,37,4,16,0.00
2000-12-02,2.4,5.2,44,11,24,0.00
2000-12-03,2.4,5.2,47,11,22,0.00
2000-12-04,2.1,5.2,40,11,21,0.00
2000-12-05,1.8,5.2,45,13,24,0.00
2000-12-06,1.6,5.2,44,10,23,0.00
2000-12-07,1.5,5.2,47,21,28,0.00
2000-12-08,1.5,5.2,31,20,25,0.00
2000-12-09,1.7,5.2,37,20,24,0.00
2000-12-10,2.0,5.2,24,10,20,1.20
2000-12-11,2.8,6.4,22,-1,9,0.10
2000-12-12,3.1,6.5,21,12,16,0.40
2000-12-13,3.4,6.9,22,10,14,0.20
2000-12-14,3.7,7.1,20,13,16,0.10
2000-12-15,3.8,7.2,21,6,14,0.20
2000-12-16,4.1,7.4,26,-5,8,0.00
2000-12-17,4.1,7.4,30,3,15,0.00
2000-12-18,4.2,7.4,15,-4,2,0.00
2000-12-19,4.2,7.4,36,3,18,0.00
2000-12-20,4.4,7.4,21,2,12,0.00
2000-12-21,4.3,7.4,29,1,17,0.20
2000-12-22,4.4,7.6,33,13,21,0.00
2000-12-23,4.4,7.6,36,12,21,0.00
2000-12-24,4.4,7.6,37,16,22,0.10
2000-12-25,4.5,7.7,21,6,15,0.20
2000-12-26,4.7,7.9,33,5,14,0.00
2000-12-27,4.7,7.9,43,8,21,0.00
2000-12-28,4.7,7.9,35,9,18,0.00
2000-12-29,4.7,7.9,38,8,16,0.00
2000-12-30,4.7,7.9,40,11,21,0.00
2000-12-31,4.7,7.9,35,5,16,0.00
2001-01-01,4.7,7.9,39,6,17,0.00
2001-01-02,4.7,7.9,32,4,15,0.00
2001-01-03,4.7,7.9,39,11,21,0.00
2001-01-04,4.4,7.9,47,16,24,0.00
2001-01-05,4.3,7.9,54,15,26,0.00
2001-01-06,4.3,7.9,48,13,24,0.00
2001-01-07,4.2,7.9,36,5,13,0.00
2001-01-08,4.1,7.9,42,4,21,0.10
2001-01-09,4.2,8.0,35,15,24,0.00
2001-01-10,4.2,8.0,31,9,20,0.00
2001-01-11,4.2,8.0,36,17,24,0.20
2001-01-12,4.3,8.2,28,18,22,0.10
2001-01-13,4.4,8.3,18,4,12,0.40
2001-01-14,4.8,8.7,26,-5,6,0.00
2001-01-15,4.8,8.7,22,-4,8,0.00
2001-01-16,4.8,8.7,11,,,0.00
2001-01-17,4.8,8.7,,,,0.00
2001-01-18,4.8,8.7,,,,0.00
2001-01-19,4.8,8.7,,,,0.00
2001-01-20,4.8,8.7,,,,0.00
2001-01-21,4.8,8.7,38,,,0.00
2001-01-22,4.8,8.7,47,,,0.30
2001-01-23,5.0,9.0,40,,,0.00
2001-01-24,5.0,9.0,34,,-2,0.00
2001-01-25,5.0,9.0,28,,-7,0.50
2001-01-26,5.5,9.5,28,,,0.00
2001-01-27,5.5,9.5,,,,0.00
2001-01-28,5.5,9.5,,,,0.40
2001-01-29,6.0,9.9,,,,0.00
2001-01-30,6.0,9.9,,,,0.10
2001-01-31,6.1,10.0,,,,0.00
2001-02-01,6.1,10.0,,,,0.00
2001-02-02,6.1,10.0,41,,,0.10
2001-02-03,6.2,10.1,,,,0.10
2001-02-04,6.3,10.2,48,,,0.00
2001-02-05,6.3,10.2,44,,0,0.10
2001-02-06,6.4,10.3,40,,5,0.00
2001-02-07,6.4,10.3,30,,,0.20
2001-02-08,6.6,10.5,,,,0.20
2001-02-09,6.8,10.7,26,,,0.00
2001-02-10,6.8,10.7,32,,-7,0.20
2001-02-11,7.0,10.9,26,,0,0.00
2001-02-12,7.0,10.9,30,,-8,0.00
2001-02-13,7.0,10.9,33,17,,0.00
2001-02-14,7.0,10.9,20,11,15,0.20
2001-02-15,7.2,11.1,29,-1,11,0.00
2001-02-16,7.2,11.1,40,0,17,0.20
2001-02-17,7.3,11.3,39,15,24,0.00
2001-02-18,7.3,11.3,32,21,25,0.10
2001-02-19,7.5,11.4,41,17,25,0.10
2001-02-20,7.6,11.5,41,21,26,0.00
2001-02-21,7.6,11.5,35,19,24,0.30
2001-02-22,7.9,11.8,32,18,25,0.10
2001-02-23,8.0,11.9,29,8,20,0.20
2001-02-24,8.2,12.1,24,3,13,0.30
2001-02-25,8.5,12.4,26,6,16,0.20
2001-02-26,8.5,12.6,31,5,20,0.40
2001-02-27,8.9,13.0,31,15,21,0.30
2001-02-28,9.2,13.3,38,9,20,0.10
2001-03-01,9.2,13.4,29,8,17,0.00
2001-03-02,9.3,13.4,38,8,18,0.00
2001-03-03,9.3,13.4,33,3,17,0.10
2001-03-04,9.3,13.5,40,1,21,0.10
2001-03-05,9.4,13.6,44,20,29,0.00
2001-03-06,9.4,13.6,45,19,30,0.00
2001-03-07,9.5,13.6,38,21,28,0.00
2001-03-08,9.6,13.6,50,12,28,0.00
2001-03-09,9.6,13.6,41,24,29,0.20
2001-03-10,9.9,13.8,38,19,26,0.80
2001-03-11,10.6,14.6,27,9,18,0.60
2001-03-12,11.1,15.2,39,15,21,0.20
2001-03-13,11.4,15.4,42,9,23,0.00
2001-03-14,11.4,15.4,32,3,13,0.00
2001-03-15,11.4,15.4,31,-2,14,0.20
2001-03-16,11.5,15.6,28,12,19,0.60
2001-03-17,12.1,16.2,26,8,17,0.10
2001-03-18,12.2,16.3,39,8,20,0.40
2001-03-19,12.6,16.7,47,8,24,0.00
2001-03-20,12.4,16.7,58,18,35,0.00
2001-03-21,12.3,16.7,56,26,37,0.00
2001-03-22,12.2,16.7,43,26,33,0.30
2001-03-23,12.5,17.0,46,20,30,0.00
2001-03-24,12.5,17.0,46,17,30,0.00
2001-03-25,12.5,17.0,52,24,35,0.00
2001-03-26,12.5,17.0,42,22,31,0.00
2001-03-27,12.5,17.0,47,12,26,0.00
2001-03-28,12.7,17.0,34,11,24,0.20
2001-03-29,12.8,17.2,41,14,24,0.10
2001-03-30,12.9,17.3,45,14,27,0.10
2001-03-31,13.1,17.4,49,12,30,0.00
2001-04-01,13.2,17.4,53,27,38,0.00
2001-04-02,13.0,17.4,43,32,36,0.10
2001-04-03,13.1,17.5,44,28,35,0.00
2001-04-04,13.0,17.5,45,30,36,0.00
2001-04-05,13.0,17.5,40,26,32,0.20
2001-04-06,13.2,17.7,37,18,26,0.80
2001-04-07,14.0,18.5,29,19,24,0.00
2001-04-08,14.2,18.5,29,13,21,0.50
2001-04-09,14.7,19.0,43,16,28,0.10
2001-04-10,14.8,19.1,33,17,23,0.10
2001-04-11,15.2,19.2,37,15,21,0.60
2001-04-12,16.1,19.8,31,10,20,0.40
2001-04-13,16.5,20.2,42,0,23,0.10
2001-04-14,16.6,20.3,46,20,31,0.10
2001-04-15,16.7,20.4,54,22,34,0.00
2001-04-16,16.5,20.4,57,19,36,0.00
2001-04-17,16.4,20.4,63,24,42,0.00
2001-04-18,16.0,20.4,62,32,46,0.00
2001-04-19,15.4,20.4,55,35,43,0.00
2001-04-20,14.7,20.4,42,27,33,0.00
2001-04-21,14.4,20.4,42,23,29,0.10
2001-04-22,14.4,20.5,27,19,22,1.00
2001-04-23,15.4,21.5,45,13,27,0.00
2001-04-24,15.4,21.5,53,14,33,0.00
2001-04-25,15.3,21.5,60,22,39,0.10
2001-04-26,15.0,21.6,60,25,41,0.00
2001-04-27,14.2,21.6,63,28,45,0.00
2001-04-28,13.5,21.6,56,33,39,0.00
2001-04-29,12.6,21.6,54,31,41,0.00
2001-04-30,11.9,21.6,57,28,43,0.00
2001-05-01,11.6,21.6,63,35,48,0.00
2001-05-02,10.2,21.6,46,25,34,0.10
2001-05-03,9.7,21.7,36,22,26,0.80
2001-05-04,10.7,22.5,37,22,28,0.70
2001-05-05,11.5,23.2,43,23,30,0.70
